datestop,False,True, ,Count,Success_Rate
2010-12-13,1028.0,84.0,,1112.0,0.0755395683453
2010-12-14,1232.0,110.0,,1342.0,0.0819672131148
2010-12-15,1351.0,100.0,,1451.0,0.0689179875948
2010-12-16,1361.0,90.0,,1451.0,0.0620261888353
2010-12-17,1607.0,119.0,,1726.0,0.0689455388181
2010-12-18,1410.0,124.0,,1534.0,0.0808344198175
2010-12-19,796.0,57.0,,853.0,0.0668229777257
2010-12-20,1082.0,50.0,,1132.0,0.0441696113074
2010-12-21,1467.0,88.0,,1555.0,0.0565916398714
2010-12-22,1652.0,106.0,,1758.0,0.0602957906712
2010-12-23,1440.0,82.0,,1522.0,0.053876478318
2010-12-24,653.0,35.0,,688.0,0.0508720930233
2010-12-25,225.0,14.0,,239.0,0.0585774058577
2010-12-26,314.0,12.0,,326.0,0.0368098159509
2010-12-27,165.0,6.0,,171.0,0.0350877192982
2010-12-28,567.0,36.0,,603.0,0.0597014925373
2010-12-29,907.0,71.0,,978.0,0.0725971370143
2010-12-30,1060.0,79.0,,1139.0,0.0693590869183
2010-12-31,971.0,47.0,,1018.0,0.0461689587426
2011-01-01,1122.0,117.0,,1239.0,0.0944309927361
2011-01-02,827.0,56.0,,883.0,0.0634201585504
2011-01-03,678.0,67.0,,745.0,0.089932885906
2011-01-04,1484.0,140.0,,1624.0,0.0862068965517
2011-01-05,1974.0,184.0,,2158.0,0.0852641334569
2011-01-06,2131.0,160.0,,2291.0,0.0698384984723
2011-01-07,2158.0,167.0,,2325.0,0.0718279569892
2011-01-08,1725.0,159.0,,1884.0,0.0843949044586
2011-01-09,1104.0,93.0,,1197.0,0.077694235589
2011-01-10,1228.0,78.0,,1306.0,0.0597243491577
2011-01-11,1673.0,108.0,,1781.0,0.0606400898372
2011-01-12,1542.0,95.0,,1637.0,0.0580329871717
2011-01-13,2105.0,192.0,,2297.0,0.0835872877667
2011-01-14,2462.0,134.0,,2596.0,0.0516178736518
2011-01-15,2293.0,180.0,,2473.0,0.0727860897695
2011-01-16,1670.0,83.0,,1753.0,0.0473474044495
2011-01-17,1562.0,118.0,,1680.0,0.0702380952381
2011-01-18,1667.0,133.0,,1800.0,0.0738888888889
2011-01-19,2401.0,193.0,,2594.0,0.0744024672321
2011-01-20,2466.0,160.0,,2626.0,0.0609291698401
2011-01-21,2383.0,176.0,,2559.0,0.0687768659633
2011-01-22,2305.0,178.0,,2483.0,0.0716874748288
2011-01-23,1442.0,92.0,,1534.0,0.0599739243807
2011-01-24,1351.0,73.0,,1424.0,0.0512640449438
2011-01-25,2157.0,169.0,,2326.0,0.0726569217541
2011-01-26,1659.0,102.0,,1761.0,0.0579216354344
2011-01-27,1572.0,82.0,,1654.0,0.049576783555
2011-01-28,2188.0,146.0,,2334.0,0.0625535561268
2011-01-29,2367.0,114.0,,2481.0,0.0459492140266
2011-01-30,1608.0,92.0,,1700.0,0.0541176470588
2011-01-31,1318.0,62.0,,1380.0,0.0449275362319
2011-02-01,1461.0,128.0,,1589.0,0.0805538074261
2011-02-02,1963.0,174.0,,2137.0,0.0814225549836
2011-02-03,2354.0,177.0,,2531.0,0.0699328328724
2011-02-04,2580.0,186.0,,2766.0,0.0672451193059
2011-02-05,2249.0,163.0,,2412.0,0.0675787728027
2011-02-06,1550.0,88.0,,1638.0,0.0537240537241
2011-02-07,1445.0,87.0,,1532.0,0.0567885117493
2011-02-08,1909.0,155.0,,2064.0,0.0750968992248
2011-02-09,2241.0,164.0,,2405.0,0.0681912681913
2011-02-10,2178.0,182.0,,2360.0,0.0771186440678
2011-02-11,3052.0,203.0,,3255.0,0.0623655913978
2011-02-12,2469.0,193.0,,2662.0,0.072501878287
2011-02-13,1732.0,100.0,,1832.0,0.0545851528384
2011-02-14,1406.0,94.0,,1500.0,0.0626666666667
2011-02-15,1987.0,159.0,,2146.0,0.074091332712
2011-02-16,2299.0,177.0,,2476.0,0.0714862681745
2011-02-17,2228.0,150.0,,2378.0,0.0630782169891
2011-02-18,2633.0,169.0,,2802.0,0.0603140613847
2011-02-19,2071.0,112.0,,2183.0,0.051305542831
2011-02-20,1769.0,80.0,,1849.0,0.0432666306111
2011-02-21,1456.0,82.0,,1538.0,0.0533159947984
2011-02-22,1819.0,170.0,,1989.0,0.0854700854701
2011-02-23,2047.0,139.0,,2186.0,0.0635864592864
2011-02-24,2099.0,122.0,,2221.0,0.0549302116164
2011-02-25,2128.0,143.0,,2271.0,0.0629678555702
2011-02-26,2378.0,152.0,,2530.0,0.0600790513834
2011-02-27,1900.0,86.0,,1986.0,0.043303121853
2011-02-28,1590.0,81.0,,1671.0,0.048473967684
2011-03-01,1829.0,165.0,,1994.0,0.0827482447342
2011-03-02,2042.0,168.0,,2210.0,0.0760180995475
2011-03-03,2043.0,150.0,,2193.0,0.0683994528044
2011-03-04,2453.0,189.0,,2642.0,0.0715367146101
2011-03-05,2194.0,170.0,,2364.0,0.0719120135364
2011-03-06,1238.0,93.0,,1331.0,0.0698722764838
2011-03-07,1349.0,74.0,,1423.0,0.0520028109628
2011-03-08,2155.0,170.0,,2325.0,0.0731182795699
2011-03-09,2140.0,156.0,,2296.0,0.0679442508711
2011-03-10,1672.0,107.0,,1779.0,0.0601461495222
2011-03-11,2459.0,163.0,,2622.0,0.0621662852784
2011-03-12,2475.0,188.0,,2663.0,0.0705970709726
2011-03-13,1625.0,84.0,,1709.0,0.0491515506144
2011-03-14,1533.0,109.0,,1642.0,0.0663824604141
2011-03-15,1820.0,146.0,,1966.0,0.0742624618515
2011-03-16,2078.0,147.0,,2225.0,0.0660674157303
2011-03-17,1957.0,128.0,,2085.0,0.0613908872902
2011-03-18,2237.0,109.0,,2346.0,0.0464620630861
2011-03-19,2136.0,137.0,,2273.0,0.0602727672679
2011-03-20,1607.0,93.0,,1700.0,0.0547058823529
2011-03-21,1517.0,83.0,,1600.0,0.051875
2011-03-22,2004.0,142.0,,2146.0,0.0661696178938
2011-03-23,1504.0,114.0,,1618.0,0.070457354759
2011-03-24,2005.0,142.0,,2147.0,0.0661387983232
2011-03-25,2633.0,185.0,,2818.0,0.0656493967353
2011-03-26,2310.0,126.0,,2436.0,0.051724137931
2011-03-27,1663.0,85.0,,1748.0,0.0486270022883
2011-03-28,1517.0,72.0,,1589.0,0.0453115166772
2011-03-29,1858.0,121.0,,1979.0,0.0611419909045
2011-03-30,2024.0,149.0,,2173.0,0.0685687988955
2011-03-31,1672.0,124.0,,1796.0,0.0690423162584
2011-04-01,2009.0,137.0,,2146.0,0.0638397017707
2011-04-02,2239.0,138.0,,2377.0,0.0580563735801
2011-04-03,1542.0,107.0,,1649.0,0.0648878107944
2011-04-04,1588.0,104.0,,1692.0,0.0614657210402
2011-04-05,1788.0,163.0,,1951.0,0.0835468990261
2011-04-06,1959.0,159.0,,2118.0,0.0750708215297
2011-04-07,2396.0,185.0,,2581.0,0.0716776443239
2011-04-08,2343.0,167.0,,2510.0,0.0665338645418
2011-04-09,2226.0,145.0,,2371.0,0.0611556305356
2011-04-10,1566.0,91.0,,1657.0,0.0549185274593
2011-04-11,1634.0,96.0,,1730.0,0.0554913294798
2011-04-12,1692.0,121.0,,1813.0,0.0667402095974
2011-04-13,2099.0,153.0,,2252.0,0.0679396092362
2011-04-14,2242.0,179.0,,2421.0,0.0739363899215
2011-04-15,2481.0,177.0,,2658.0,0.0665914221219
2011-04-16,1577.0,131.0,,1708.0,0.0766978922717
2011-04-17,1493.0,71.0,,1564.0,0.0453964194373
2011-04-18,1313.0,84.0,,1397.0,0.0601288475304
2011-04-19,1707.0,119.0,,1826.0,0.065169769989
2011-04-20,2258.0,173.0,,2431.0,0.0711641299877
2011-04-21,2157.0,129.0,,2286.0,0.0564304461942
2011-04-22,2363.0,155.0,,2518.0,0.0615567911041
2011-04-23,1969.0,111.0,,2080.0,0.0533653846154
2011-04-24,1272.0,46.0,,1318.0,0.0349013657056
2011-04-25,1434.0,70.0,,1504.0,0.0465425531915
2011-04-26,1882.0,131.0,,2013.0,0.0650769995032
2011-04-27,1999.0,155.0,,2154.0,0.0719591457753
2011-04-28,2178.0,127.0,,2305.0,0.0550976138829
2011-04-29,2653.0,125.0,,2778.0,0.044996400288
2011-04-30,2152.0,98.0,,2250.0,0.0435555555556
2011-05-01,1479.0,68.0,,1547.0,0.043956043956
2011-05-02,1432.0,85.0,,1517.0,0.0560316413975
2011-05-03,1641.0,143.0,,1784.0,0.0801569506726
2011-05-04,1747.0,148.0,,1895.0,0.0781002638522
2011-05-05,2211.0,136.0,,2347.0,0.057946314444
2011-05-06,2616.0,139.0,,2755.0,0.0504537205082
2011-05-07,2152.0,117.0,,2269.0,0.0515645658881
2011-05-08,1324.0,67.0,,1391.0,0.0481667864845
2011-05-09,1569.0,87.0,,1656.0,0.0525362318841
2011-05-10,1932.0,124.0,,2056.0,0.0603112840467
2011-05-11,2256.0,174.0,,2430.0,0.0716049382716
2011-05-12,2250.0,150.0,,2400.0,0.0625
2011-05-13,2471.0,195.0,,2666.0,0.0731432858215
2011-05-14,2096.0,122.0,,2218.0,0.0550045085663
2011-05-15,1460.0,71.0,,1531.0,0.046374918354
2011-05-16,1396.0,102.0,,1498.0,0.068090787717
2011-05-17,1703.0,131.0,,1834.0,0.0714285714286
2011-05-18,1645.0,121.0,,1766.0,0.0685164212911
2011-05-19,2121.0,130.0,,2251.0,0.0577521101733
2011-05-20,2306.0,176.0,,2482.0,0.0709105560032
2011-05-21,1990.0,141.0,,2131.0,0.0661661191929
2011-05-22,1489.0,99.0,,1588.0,0.0623425692695
2011-05-23,1396.0,74.0,,1470.0,0.0503401360544
2011-05-24,1786.0,155.0,,1941.0,0.0798557444616
2011-05-25,1910.0,119.0,,2029.0,0.0586495810744
2011-05-26,1945.0,111.0,,2056.0,0.0539883268482
2011-05-27,1991.0,114.0,,2105.0,0.0541567695962
2011-05-28,1889.0,97.0,,1986.0,0.0488418932528
2011-05-29,1544.0,65.0,,1609.0,0.0403977625855
2011-05-30,1225.0,64.0,,1289.0,0.0496508921645
2011-05-31,1587.0,88.0,,1675.0,0.0525373134328
2011-06-01,1695.0,145.0,,1840.0,0.0788043478261
2011-06-02,1830.0,125.0,,1955.0,0.0639386189258
2011-06-03,2239.0,131.0,,2370.0,0.0552742616034
2011-06-04,1982.0,101.0,,2083.0,0.0484877580413
2011-06-05,1428.0,78.0,,1506.0,0.0517928286853
2011-06-06,1444.0,69.0,,1513.0,0.0456047587574
2011-06-07,1536.0,130.0,,1666.0,0.078031212485
2011-06-08,1784.0,137.0,,1921.0,0.0713170223842
2011-06-09,1460.0,109.0,,1569.0,0.0694710006373
2011-06-10,2149.0,132.0,,2281.0,0.0578693555458
2011-06-11,1870.0,132.0,,2002.0,0.0659340659341
2011-06-12,1688.0,112.0,,1800.0,0.0622222222222
2011-06-13,1346.0,104.0,,1450.0,0.071724137931
2011-06-14,1660.0,104.0,,1764.0,0.0589569160998
2011-06-15,1792.0,126.0,,1918.0,0.0656934306569
2011-06-16,2026.0,129.0,,2155.0,0.0598607888631
2011-06-17,1988.0,99.0,,2087.0,0.0474365117393
2011-06-18,2180.0,131.0,,2311.0,0.0566854175682
2011-06-19,1370.0,67.0,,1437.0,0.0466249130132
2011-06-20,1341.0,66.0,,1407.0,0.046908315565
2011-06-21,1751.0,130.0,,1881.0,0.0691121743753
2011-06-22,1795.0,122.0,,1917.0,0.0636411058946
2011-06-23,2001.0,119.0,,2120.0,0.0561320754717
2011-06-24,2100.0,111.0,,2211.0,0.0502035278155
2011-06-25,1999.0,131.0,,2130.0,0.0615023474178
2011-06-26,1492.0,77.0,,1569.0,0.0490758444869
2011-06-27,1325.0,67.0,,1392.0,0.048132183908
2011-06-28,1822.0,118.0,,1940.0,0.060824742268
2011-06-29,2034.0,96.0,,2130.0,0.0450704225352
2011-06-30,2275.0,129.0,,2404.0,0.0536605657238
2011-07-01,1927.0,125.0,,2052.0,0.0609161793372
2011-07-02,2136.0,114.0,,2250.0,0.0506666666667
2011-07-03,1832.0,78.0,,1910.0,0.0408376963351
2011-07-04,1450.0,70.0,,1520.0,0.0460526315789
2011-07-05,1767.0,125.0,,1892.0,0.066067653277
2011-07-06,1763.0,111.0,,1874.0,0.0592315901814
2011-07-07,1635.0,124.0,,1759.0,0.0704945992041
2011-07-08,1780.0,131.0,,1911.0,0.0685504971219
2011-07-09,1913.0,130.0,,2043.0,0.0636319138522
2011-07-10,1557.0,87.0,,1644.0,0.0529197080292
2011-07-11,1413.0,73.0,,1486.0,0.0491251682369
2011-07-12,1410.0,123.0,,1533.0,0.0802348336595
2011-07-13,1668.0,135.0,,1803.0,0.0748752079867
2011-07-14,1595.0,143.0,,1738.0,0.0822784810127
2011-07-15,1746.0,123.0,,1869.0,0.0658105939005
2011-07-16,1868.0,125.0,,1993.0,0.0627195183141
2011-07-17,1250.0,58.0,,1308.0,0.0443425076453
2011-07-18,1106.0,63.0,,1169.0,0.0538922155689
2011-07-19,1509.0,92.0,,1601.0,0.0574640849469
2011-07-20,1576.0,125.0,,1701.0,0.0734861845973
2011-07-21,1632.0,114.0,,1746.0,0.0652920962199
2011-07-22,1603.0,102.0,,1705.0,0.0598240469208
2011-07-23,1699.0,88.0,,1787.0,0.0492445439284
2011-07-24,1310.0,62.0,,1372.0,0.0451895043732
2011-07-25,1114.0,55.0,,1169.0,0.0470487596236
2011-07-26,1563.0,111.0,,1674.0,0.0663082437276
2011-07-27,1849.0,99.0,,1948.0,0.0508213552361
2011-07-28,1708.0,119.0,,1827.0,0.0651340996169
2011-07-29,1701.0,89.0,,1790.0,0.0497206703911
2011-07-30,1709.0,96.0,,1805.0,0.0531855955679
2011-07-31,1216.0,78.0,,1294.0,0.0602782071097
2011-08-01,1017.0,73.0,,1090.0,0.0669724770642
2011-08-02,1380.0,113.0,,1493.0,0.0756865371735
2011-08-03,1476.0,98.0,,1574.0,0.0622617534943
2011-08-04,1628.0,133.0,,1761.0,0.0755252697331
2011-08-05,1883.0,134.0,,2017.0,0.0664352999504
2011-08-06,1636.0,86.0,,1722.0,0.0499419279907
2011-08-07,1237.0,77.0,,1314.0,0.058599695586
2011-08-08,1209.0,61.0,,1270.0,0.048031496063
2011-08-09,1418.0,107.0,,1525.0,0.0701639344262
2011-08-10,1903.0,152.0,,2055.0,0.0739659367397
2011-08-11,1727.0,127.0,,1854.0,0.0685005393743
2011-08-12,1726.0,130.0,,1856.0,0.0700431034483
2011-08-13,1683.0,103.0,,1786.0,0.0576707726764
2011-08-14,765.0,53.0,,818.0,0.0647921760391
2011-08-15,1261.0,60.0,,1321.0,0.0454201362604
2011-08-16,1694.0,123.0,,1817.0,0.0676940011007
2011-08-17,1799.0,127.0,,1926.0,0.0659397715472
2011-08-18,1683.0,118.0,,1801.0,0.0655191560244
2011-08-19,1716.0,135.0,,1851.0,0.0729335494327
2011-08-20,1528.0,103.0,,1631.0,0.0631514408338
2011-08-21,1136.0,64.0,,1200.0,0.0533333333333
2011-08-22,1501.0,64.0,,1565.0,0.0408945686901
2011-08-23,1748.0,127.0,,1875.0,0.0677333333333
2011-08-24,1852.0,133.0,,1985.0,0.0670025188917
2011-08-25,1803.0,120.0,,1923.0,0.0624024960998
2011-08-26,1782.0,133.0,,1915.0,0.0694516971279
2011-08-27,728.0,52.0,,780.0,0.0666666666667
2011-08-28,431.0,35.0,,466.0,0.0751072961373
2011-08-29,1132.0,40.0,,1172.0,0.0341296928328
2011-08-30,1838.0,92.0,,1930.0,0.0476683937824
2011-08-31,1956.0,110.0,,2066.0,0.053242981607
2011-09-01,1892.0,94.0,,1986.0,0.0473313192346
2011-09-02,1963.0,100.0,,2063.0,0.0484730974309
2011-09-03,1821.0,117.0,,1938.0,0.0603715170279
2011-09-04,1405.0,67.0,,1472.0,0.0455163043478
2011-09-05,1042.0,62.0,,1104.0,0.0561594202899
2011-09-06,923.0,64.0,,987.0,0.06484295846
2011-09-07,1285.0,88.0,,1373.0,0.0640932265113
2011-09-08,1538.0,89.0,,1627.0,0.0547019053473
2011-09-09,1698.0,122.0,,1820.0,0.067032967033
2011-09-10,1442.0,104.0,,1546.0,0.0672703751617
2011-09-11,1019.0,56.0,,1075.0,0.0520930232558
2011-09-12,1003.0,41.0,,1044.0,0.0392720306513
2011-09-13,1270.0,102.0,,1372.0,0.0743440233236
2011-09-14,1675.0,114.0,,1789.0,0.0637227501397
2011-09-15,1582.0,105.0,,1687.0,0.0622406639004
2011-09-16,2116.0,100.0,,2216.0,0.0451263537906
2011-09-17,1777.0,84.0,,1861.0,0.0451370231059
2011-09-18,1229.0,55.0,,1284.0,0.0428348909657
2011-09-19,1151.0,68.0,,1219.0,0.0557834290402
2011-09-20,1613.0,120.0,,1733.0,0.069244085401
2011-09-21,1838.0,106.0,,1944.0,0.0545267489712
2011-09-22,2076.0,132.0,,2208.0,0.0597826086957
2011-09-23,1826.0,96.0,,1922.0,0.0499479708637
2011-09-24,2253.0,98.0,,2351.0,0.0416843896214
2011-09-25,1465.0,65.0,,1530.0,0.0424836601307
2011-09-26,1527.0,62.0,,1589.0,0.039018250472
2011-09-27,1885.0,105.0,,1990.0,0.0527638190955
2011-09-28,2057.0,114.0,,2171.0,0.0525103638876
2011-09-29,1981.0,103.0,,2084.0,0.049424184261
2011-09-30,1924.0,95.0,,2019.0,0.0470529965329
2011-10-01,1724.0,101.0,,1825.0,0.0553424657534
2011-10-02,1517.0,63.0,,1580.0,0.0398734177215
2011-10-03,1432.0,74.0,,1506.0,0.0491367861886
2011-10-04,2024.0,109.0,,2133.0,0.051101734646
2011-10-05,1920.0,140.0,,2060.0,0.0679611650485
2011-10-06,2237.0,92.0,,2329.0,0.0395019321597
2011-10-07,2511.0,117.0,,2628.0,0.0445205479452
2011-10-08,2079.0,141.0,,2220.0,0.0635135135135
2011-10-09,1542.0,62.0,,1604.0,0.0386533665835
2011-10-10,1282.0,70.0,,1352.0,0.051775147929
2011-10-11,1900.0,126.0,,2026.0,0.0621915103653
2011-10-12,1832.0,112.0,,1944.0,0.0576131687243
2011-10-13,1807.0,115.0,,1922.0,0.0598335067638
2011-10-14,1373.0,68.0,,1441.0,0.0471894517696
2011-10-15,1026.0,64.0,,1090.0,0.0587155963303
2011-10-16,1490.0,76.0,,1566.0,0.0485312899106
2011-10-17,1567.0,74.0,,1641.0,0.0450944546009
2011-10-18,2195.0,102.0,,2297.0,0.044405746626
2011-10-19,1753.0,104.0,,1857.0,0.0560043080237
2011-10-20,2209.0,127.0,,2336.0,0.0543664383562
2011-10-21,2546.0,147.0,,2693.0,0.0545859636094
2011-10-22,2231.0,120.0,,2351.0,0.0510421097405
2011-10-23,1750.0,65.0,,1815.0,0.0358126721763
2011-10-24,1590.0,57.0,,1647.0,0.0346083788707
2011-10-25,1865.0,114.0,,1979.0,0.0576048509348
2011-10-26,2156.0,124.0,,2280.0,0.0543859649123
2011-10-27,1561.0,92.0,,1653.0,0.0556563823351
2011-10-28,1866.0,109.0,,1975.0,0.0551898734177
2011-10-29,1365.0,87.0,,1452.0,0.0599173553719
2011-10-30,1605.0,68.0,,1673.0,0.0406455469217
2011-10-31,2180.0,66.0,,2246.0,0.0293855743544
2011-11-01,2154.0,129.0,,2283.0,0.0565045992116
2011-11-02,2349.0,141.0,,2490.0,0.0566265060241
2011-11-03,2453.0,132.0,,2585.0,0.0510638297872
2011-11-04,2501.0,148.0,,2649.0,0.0558701396753
2011-11-05,2275.0,121.0,,2396.0,0.0505008347245
2011-11-06,1685.0,89.0,,1774.0,0.0501691093574
2011-11-07,1768.0,66.0,,1834.0,0.0359869138495
2011-11-08,1835.0,134.0,,1969.0,0.0680548501778
2011-11-09,2365.0,158.0,,2523.0,0.0626238604836
2011-11-10,2388.0,157.0,,2545.0,0.0616895874263
2011-11-11,2273.0,126.0,,2399.0,0.0525218841184
2011-11-12,2176.0,140.0,,2316.0,0.0604490500864
2011-11-13,1565.0,55.0,,1620.0,0.033950617284
2011-11-14,1362.0,63.0,,1425.0,0.0442105263158
2011-11-15,1685.0,103.0,,1788.0,0.0576062639821
2011-11-16,1414.0,127.0,,1541.0,0.0824140168722
2011-11-17,1214.0,86.0,,1300.0,0.0661538461538
2011-11-18,2149.0,132.0,,2281.0,0.0578693555458
2011-11-19,2040.0,109.0,,2149.0,0.050721265705
2011-11-20,1534.0,71.0,,1605.0,0.0442367601246
2011-11-21,1461.0,75.0,,1536.0,0.048828125
2011-11-22,1460.0,70.0,,1530.0,0.0457516339869
2011-11-23,1623.0,104.0,,1727.0,0.0602200347423
2011-11-24,638.0,24.0,,662.0,0.036253776435
2011-11-25,1859.0,111.0,,1970.0,0.056345177665
2011-11-26,2186.0,108.0,,2294.0,0.0470793374019
2011-11-27,1496.0,100.0,,1596.0,0.062656641604
2011-11-28,1492.0,65.0,,1557.0,0.0417469492614
2011-11-29,1691.0,104.0,,1795.0,0.057938718663
2011-11-30,1837.0,113.0,,1950.0,0.0579487179487
2011-12-01,1691.0,131.0,,1822.0,0.0718990120746
2011-12-02,2124.0,141.0,,2265.0,0.0622516556291
2011-12-03,2020.0,124.0,,2144.0,0.0578358208955
2011-12-04,1544.0,80.0,,1624.0,0.0492610837438
2011-12-05,1442.0,77.0,,1519.0,0.0506912442396
2011-12-06,1618.0,105.0,,1723.0,0.0609402205456
2011-12-07,1495.0,99.0,,1594.0,0.0621079046424
2011-12-08,1988.0,153.0,,2141.0,0.0714619336759
2011-12-09,2244.0,119.0,,2363.0,0.0503597122302
2011-12-10,2069.0,98.0,,2167.0,0.0452238117213
2011-12-11,1283.0,61.0,,1344.0,0.0453869047619
2011-12-12,1193.0,93.0,,1286.0,0.0723172628305
2011-12-13,1599.0,119.0,,1718.0,0.069266589057
2011-12-14,1789.0,127.0,,1916.0,0.0662839248434
2011-12-15,1923.0,164.0,,2087.0,0.0785816962147
2011-12-16,1974.0,153.0,,2127.0,0.0719322990127
2011-12-17,1734.0,141.0,,1875.0,0.0752
2011-12-18,1291.0,61.0,,1352.0,0.0451183431953
2011-12-19,939.0,47.0,,986.0,0.0476673427992
2011-12-20,2017.0,124.0,,2141.0,0.0579168612798
2011-12-21,1882.0,95.0,,1977.0,0.048052604957
2011-12-22,2016.0,101.0,,2117.0,0.0477090222012
2011-12-23,1645.0,96.0,,1741.0,0.055140723722
2011-12-24,660.0,36.0,,696.0,0.051724137931
2011-12-25,290.0,21.0,,311.0,0.0675241157556
2011-12-26,988.0,49.0,,1037.0,0.0472516875603
2011-12-27,1540.0,84.0,,1624.0,0.051724137931
2011-12-28,1852.0,113.0,,1965.0,0.0575063613232
2011-12-29,1734.0,111.0,,1845.0,0.060162601626
2011-12-30,1797.0,97.0,,1894.0,0.0512143611404
2011-12-31,1304.0,42.0,,1346.0,0.0312035661218
2012-01-01,1238.0,77.0,,1315.0,0.0585551330798
2012-01-02,1134.0,76.0,,1210.0,0.0628099173554
2012-01-03,1530.0,90.0,,1620.0,0.0555555555556
2012-01-04,1719.0,141.0,,1860.0,0.0758064516129
2012-01-05,2295.0,167.0,,2462.0,0.0678310316816
2012-01-06,2876.0,193.0,,3069.0,0.0628869338547
2012-01-07,2629.0,159.0,,2788.0,0.0570301291248
2012-01-08,1352.0,78.0,,1430.0,0.0545454545455
2012-01-09,1753.0,89.0,,1842.0,0.0483170466884
2012-01-10,2306.0,178.0,,2484.0,0.0716586151369
2012-01-11,2405.0,175.0,,2580.0,0.0678294573643
2012-01-12,2474.0,152.0,,2626.0,0.0578827113481
2012-01-13,2567.0,137.0,,2704.0,0.0506656804734
2012-01-14,2160.0,121.0,,2281.0,0.0530469092503
2012-01-15,1481.0,58.0,,1539.0,0.0376868096166
2012-01-16,1655.0,91.0,,1746.0,0.0521191294387
2012-01-17,2264.0,176.0,,2440.0,0.072131147541
2012-01-18,2397.0,163.0,,2560.0,0.063671875
2012-01-19,2157.0,129.0,,2286.0,0.0564304461942
2012-01-20,2720.0,154.0,,2874.0,0.053583855254
2012-01-21,2011.0,98.0,,2109.0,0.0464675201517
2012-01-22,1564.0,75.0,,1639.0,0.045759609518
2012-01-23,1665.0,78.0,,1743.0,0.0447504302926
2012-01-24,2567.0,147.0,,2714.0,0.054163596168
2012-01-25,2615.0,141.0,,2756.0,0.0511611030479
2012-01-26,2316.0,113.0,,2429.0,0.0465212021408
2012-01-27,2842.0,141.0,,2983.0,0.0472678511566
2012-01-28,2607.0,145.0,,2752.0,0.0526889534884
2012-01-29,1768.0,65.0,,1833.0,0.0354609929078
2012-01-30,1535.0,66.0,,1601.0,0.0412242348532
2012-01-31,2415.0,141.0,,2556.0,0.0551643192488
2012-02-01,2685.0,162.0,,2847.0,0.0569020021075
2012-02-02,2420.0,146.0,,2566.0,0.0568978955573
2012-02-03,2695.0,148.0,,2843.0,0.0520576855434
2012-02-04,2414.0,157.0,,2571.0,0.0610657331778
2012-02-05,1294.0,63.0,,1357.0,0.0464259395726
2012-02-06,1531.0,84.0,,1615.0,0.0520123839009
2012-02-07,1972.0,138.0,,2110.0,0.0654028436019
2012-02-08,2284.0,146.0,,2430.0,0.0600823045267
2012-02-09,2438.0,155.0,,2593.0,0.0597763208639
2012-02-10,2985.0,215.0,,3200.0,0.0671875
2012-02-11,2412.0,123.0,,2535.0,0.0485207100592
2012-02-12,1643.0,97.0,,1740.0,0.0557471264368
2012-02-13,1607.0,108.0,,1715.0,0.0629737609329
2012-02-14,1920.0,124.0,,2044.0,0.0606653620352
2012-02-15,2397.0,152.0,,2549.0,0.0596312279325
2012-02-16,2146.0,110.0,,2256.0,0.0487588652482
2012-02-17,2618.0,150.0,,2768.0,0.0541907514451
2012-02-18,2419.0,113.0,,2532.0,0.0446287519747
2012-02-19,1709.0,75.0,,1784.0,0.0420403587444
2012-02-20,1839.0,65.0,,1904.0,0.0341386554622
2012-02-21,2274.0,115.0,,2389.0,0.0481372959397
2012-02-22,2412.0,149.0,,2561.0,0.0581803982819
2012-02-23,2206.0,119.0,,2325.0,0.0511827956989
2012-02-24,2115.0,117.0,,2232.0,0.0524193548387
2012-02-25,2433.0,131.0,,2564.0,0.0510920436817
2012-02-26,1737.0,71.0,,1808.0,0.0392699115044
2012-02-27,1596.0,76.0,,1672.0,0.0454545454545
2012-02-28,2393.0,123.0,,2516.0,0.0488871224165
2012-02-29,1799.0,87.0,,1886.0,0.0461293743372
2012-03-01,1905.0,143.0,,2048.0,0.06982421875
2012-03-02,2714.0,167.0,,2881.0,0.0579659840333
2012-03-03,2530.0,103.0,,2633.0,0.0391188758071
2012-03-04,1697.0,73.0,,1770.0,0.0412429378531
2012-03-05,1519.0,90.0,,1609.0,0.0559353635799
2012-03-06,2099.0,144.0,,2243.0,0.0641997325011
2012-03-07,2530.0,176.0,,2706.0,0.0650406504065
2012-03-08,2642.0,154.0,,2796.0,0.055078683834
2012-03-09,2786.0,146.0,,2932.0,0.049795361528
2012-03-10,2542.0,115.0,,2657.0,0.0432818968762
2012-03-11,1696.0,69.0,,1765.0,0.0390934844193
2012-03-12,1996.0,96.0,,2092.0,0.0458891013384
2012-03-13,2151.0,129.0,,2280.0,0.0565789473684
2012-03-14,2375.0,143.0,,2518.0,0.0567911040508
2012-03-15,2280.0,113.0,,2393.0,0.0472210614292
2012-03-16,2468.0,142.0,,2610.0,0.0544061302682
2012-03-17,2368.0,101.0,,2469.0,0.0409072498987
2012-03-18,1671.0,100.0,,1771.0,0.0564652738566
2012-03-19,1696.0,84.0,,1780.0,0.047191011236
2012-03-20,2024.0,125.0,,2149.0,0.0581665891112
2012-03-21,2111.0,139.0,,2250.0,0.0617777777778
2012-03-22,2376.0,138.0,,2514.0,0.054892601432
2012-03-23,2497.0,153.0,,2650.0,0.0577358490566
2012-03-24,2117.0,141.0,,2258.0,0.0624446412755
2012-03-25,1435.0,59.0,,1494.0,0.0394912985274
